"","Habt.G","Habt.J","Habt.P","Shal.GJ","Shal.JP","Shal.GP","Deep.GJ","Deep.JP","Deep.GP","West.GW","West.JW","West.PW"
"1",0.145454545454545,-0.01956745623069,0.0309191020753918,NA,NA,NA,-0.0305845781884121,-0.0720029018801766,-0.0703554558542099,0.134842331617689,-2.08166817117217e-17,0.065359477124183
"2",0.194888178913738,-0.0855335259539703,-0.0016211497692979,-4.16333634234434e-17,-0.0879067508499272,0.0352220520673813,-0.0395489951370659,0.0139755807934719,-0.0822482482371412,-0.0358571832046696,0.117380753152132,-0.0296129771814472
"3",NA,0.01,0.0379165070854079,NA,0.0212114947281373,0.014835644332396,-0.0112359550561798,0.0352220520673813,NA,NA,-0.0112359550561798,NA
"4",NA,NA,-0.0783656436570875,NA,0.0352220520673813,0.0352220520673813,NA,0.0181376030819238,0.0242681503779743,0.0826246531196849,0.0751935561556237,-0.0419878339332576
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0261785427447312,0.0305620859157939,0.0488850992135852
"6",NA,-0.0115794349235758,0.0152400114112402,-4.16333634234434e-17,-0.0602937212988005,0.00669537092354926,NA,NA,NA,0.0346347260149997,0.0305620859157939,0.0488850992135852
"7",-0.0171561500436173,0.00731107554472936,0.30222968589756,-0.0507551888383419,0.263525127902601,0.199029005476767,-0.0830769230769231,0.0293784989788875,0.0714307770501373,-0.0109995194991175,-0.03399850184972,-0.0130849658732057
"8",-0.0171561500436173,0.00731107554472936,0.30222968589756,-0.0507551888383419,0.263525127902601,0.199029005476767,-0.0830769230769231,0.0293784989788875,0.0714307770501373,-0.0109995194991175,-0.03399850184972,-0.0130849658732057
"9",-0.0171561500436173,0.00731107554472936,0.30222968589756,-0.0507551888383419,0.263525127902601,0.199029005476767,-0.0830769230769231,0.0293784989788875,0.0714307770501373,-0.0109995194991175,-0.03399850184972,-0.0130849658732057
"10",NA,NA,0.017334778648584,NA,0.0752798182971496,0.0752798182971496,NA,-0.0108986266656646,-0.00830406230910207,NA,NA,-0.00596186967652054
"11",NA,NA,0.017334778648584,NA,0.0752798182971496,0.0752798182971496,NA,-0.0108986266656646,-0.00830406230910207,NA,NA,-0.00596186967652054
"12",NA,NA,0.017334778648584,NA,0.0752798182971496,0.0752798182971496,NA,-0.0108986266656646,-0.00830406230910207,NA,NA,-0.00596186967652054
"13",NA,NA,-0.0223526755475276,NA,NA,NA,NA,-0.0172218969953575,-0.0128827483196414,-0.00805186656906818,-0.0128723795513055,-0.0397389935899896
"14",NA,NA,-0.0223526755475276,NA,NA,NA,NA,-0.0223526755475276,-0.0172218969953575,-0.0128723795513055,-0.0184932840179092,-0.0397389935899896
"15",NA,0.0966122961104141,NA,0.111111111111111,0.0619765494137354,NA,NA,NA,NA,NA,NA,NA
"16",0.0929371236736638,-0.069012623333178,0.0508658715896096,0.0310769780317914,0.00820219940458108,-0.0601613647553811,-0.0738220567466941,-0.0433300972797337,-0.0737677859988617,-0.0109995194991175,-0.0384990073365703,0.0187782056161614
"17",NA,-0.0057735694871293,0.0794511786867062,0.00255416593271102,0.0612897792298889,0.161234705228031,NA,-0.00950943396226415,-0.00679998660101162,-3.12250225675825e-17,-0.0032208193764494,-0.0352903624793026
"18",0.0991180176396472,NA,0.0336333491236381,NA,NA,NA,0.0746832030196819,0.0336333491236381,-0.0667424816780389,-0.0678471648006412,0.0826246531196849,-0.0566517352286352
